0x90/wifi-arsenal,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/0x90__wifi-arsenal/src/wifi-arsenal-master/fakeaps.c:214:19
0x90/wifi-arsenal,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/0x90__wifi-arsenal/src/wifi-arsenal-master/asleap/asleap.c:689:18
0x90/wifi-arsenal,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/0x90__wifi-arsenal/src/wifi-arsenal-master/asleap/asleap.c:708:15
acassen/keepalived,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/acassen__keepalived/src/keepalived-master/test/tcp_server.c:449:18
acassen/keepalived,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/acassen__keepalived/src/keepalived-master/keepalived/core/main.c:1242:14
acidanthera/OpenCorePkg,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/acidanthera__OpenCorePkg/src/OpenCorePkg-master/Utilities/ocvalidate/OcValidateLib.c:33:10
AdAway/AdAway,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/AdAway__AdAway/src/AdAway-master/webserver/jni/mongoose/mongoose.c:1007:23
AdAway/AdAway,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/AdAway__AdAway/src/AdAway-master/tcpdump/jni/tcpdump/util.c:206:7
AdAway/AdAway,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/AdAway__AdAway/src/AdAway-master/tcpdump/jni/tcpdump/util.c:228:25
AdAway/AdAway,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/AdAway__AdAway/src/AdAway-master/tcpdump/jni/tcpdump/util.c:244:7
adrianlopezroche/fdupes,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/adrianlopezroche__fdupes/src/fdupes-master/removeifnotchanged.c:40:22
