ShadowsocksR-Live/shadowsocksr-native,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/ShadowsocksR-Live__shadowsocksr-native/src/shadowsocksr-native-master/src/obfs/auth.c:928:29
ShadowsocksR-Live/shadowsocksr-native,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/ShadowsocksR-Live__shadowsocksr-native/src/shadowsocksr-native-master/src/obfs/auth.c:1518:25
ShadowsocksR-Live/shadowsocksr-native,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/ShadowsocksR-Live__shadowsocksr-native/src/shadowsocksr-native-master/src/obfs/auth_chain.c:847:25
shellinabox/shellinabox,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/shellinabox__shellinabox/src/shellinabox-master/libhttp/server.c:351:11
signalwire/freeswitch,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/libs/xmlrpc-c/lib/abyss/src/file.c:380:33
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/switch_time.c:2399:17
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/switch_time.c:2401:16
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/switch_time.c:2407:16
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/mod/applications/mod_expr/exprilfs.h:499:2
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/mod/event_handlers/mod_cdr_mongodb/driver/src/bson.c:192:13
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/y2k38-checker/inv-ipsj/analyze:139:16
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/y2k38-checker/inv-ipsj/analyze:139:16
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/libs/xmlrpc-c/lib/abyss/src/handler.c:141:18
signalwire/freeswitch,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/libs/xmlrpc-c/lib/abyss/src/date.c:69:30
signalwire/freeswitch,timet-to-long-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/signalwire__freeswitch/src/freeswitch-master/src/switch_time.c:2375:9
spacemeowx2/switch-lan-play,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/spacemeowx2__switch-lan-play/src/switch-lan-play-master/lwip/src/apps/httpd/makefsdata/makefsdata.c:925:17
sqlcipher/sqlcipher,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/src/test_quota.c:1179:24
sqlcipher/sqlcipher,write-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/src/os_unix.c:2342:5
sqlcipher/sqlcipher,write-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/ext/misc/fileio.c:466:9
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/src/test1.c:7554:5
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/src/test1.c:7555:5
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/ext/lsm1/lsm-test/lsmtest_util.c:221:7
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/ext/lsm1/lsm-test/lsmtest_util.c:221:25
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/ext/lsm1/lsm-test/lsmtest_tdb3.c:244:11
sqlcipher/sqlcipher,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlcipher__sqlcipher/src/sqlcipher-master/ext/lsm1/lsm-test/lsmtest_tdb3.c:289:11
sqlite/sqlite,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/src/test_quota.c:1179:24
sqlite/sqlite,write-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/src/os_unix.c:2342:5
sqlite/sqlite,write-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/ext/misc/fileio.c:466:9
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/src/test1.c:7761:5
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/src/test1.c:7762:5
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/ext/lsm1/lsm-test/lsmtest_util.c:221:7
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/ext/lsm1/lsm-test/lsmtest_util.c:221:25
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/ext/lsm1/lsm-test/lsmtest_tdb3.c:244:11
sqlite/sqlite,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/sqlite__sqlite/src/sqlite-master/ext/lsm1/lsm-test/lsmtest_tdb3.c:289:11
stanfordnlp/GloVe,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/stanfordnlp__GloVe/src/GloVe-master/src/shuffle.c:122:16
stanfordnlp/GloVe,timet-to-int-downcast,/home/cysec/develop/.y2k38-checker/analysis-objects/stanfordnlp__GloVe/src/GloVe-master/src/glove.c:95:16
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/csh/csh.c:1190:8
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/csh/csh.c:1191:26
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/csh/csh.c:1191:41
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/csh/csh.c:1192:7
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/csh/csh.c:1192:32
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/ksh/c_test.c:404:14
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/ksh/c_test.c:404:28
Stichting-MINIX-Research-Foundation/minix,read-fs-timestamp,/home/cysec/develop/.y2k38-checker/analysis-objects/Stichting-MINIX-Research-Foundation__minix/src/minix-master/bin/ksh/c_test.c:414:14
